date,home_team,away_team,home_team_prob,odds_home,odds_away,result_raw,source_file,source_file_date,game_key,actual_winner,actual_game_played,actual_home_win,model_selected_side,model_selected_team,model_correct,model_odds,model_pnl_flat_100,model_roi_pct_flat_100,pregame_snapshot_file,pregame_snapshot_path,pregame_snapshot_source_date,pregame_snapshot_source_type,pregame_engine_state,pregame_params_used_json,pregame_shortlist_membership,pregame_watchlist_membership,pregame_blocked_by,pregame_model_market_gap,pregame_EV_€_per_100,pregame_prob_used,pregame_odds_1,pregame_odds_2,pregame_prob_live_oos_proxy,pregame_prob_iso_oos_time,pregame_live_oos_proxy_ready,pregame_live_oos_proxy_used,pregame_live_oos_proxy_train_rows,pregame_live_oos_proxy_bin_n,pregame_live_oos_proxy_bin_winrate,pregame_qualitative_vibe_notes,script11_artifact_file,script11_artifact_path,script11_artifact_source_date,script11_engine_state,script11_decision,script11_stage2_candidate_type,script11_blocked_by,script11_rules_passed,script11_ev_per_100,script11_prob_used,script11_odds_1,script11_home_win_rate,script11_pass_hw,script11_pass_odds,script11_pass_prob,script11_pass_ev,script11_canonical_signal,script11_allowed_review_type,script11_source,script11_params_chosen,legacy_strategy_qualified,canonical_model_bet,decision_bucket,strategy_qualified,user_bet_placed,user_bets_settled,user_bet_side,user_bet_team,user_bet_market,user_bet_odds,user_stake,user_won,user_pnl,pregame_snapshot_available,user_bet_aligned_with_model,user_bet_outside_model,user_skipped_model_bet,user_correctly_skipped_watch_only,user_bet_has_pnl,user_bet_has_result
2026-05-18,OKC,SAS,0.5261374567095911,1.41,3.0,SAS,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-05-18|OKC|SAS,SAS,True,False,HOME,OKC,0.0,1.41,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,script11_watchlist_history.csv,/Users/alexanderrazmyslov/1. Python/1. NBA Script/2026/LightGBM/script11_watchlist_history.csv,,NO_BET,NO_BET,LOW_PRICE_NEGATIVE_EV,EV<=0.00,3.0,-9.782414818786878,0.6398410296539938,1.41,0.75,1.0,1.0,1.0,0.0,,ev_only_skip,watchlist,NO_BET,True,False,WATCH_ONLY_3_OF_4,False,False,False,,,,,,,,False,False,False,False,True,False,False
2026-05-17,DET,CLE,0.6408278423179323,1.56,2.5,CLE,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-05-17|DET|CLE,CLE,True,False,HOME,DET,0.0,1.56,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,script11_watchlist_history.csv,/Users/alexanderrazmyslov/1. Python/1. NBA Script/2026/LightGBM/script11_watchlist_history.csv,,NO_BET,NO_BET,LOW_PRICE_NEGATIVE_EV,EV<=0.00,3.0,-5.1093937232922935,0.6082731171583827,1.56,0.6,1.0,1.0,1.0,0.0,,ev_only_skip,watchlist,NO_BET,True,False,WATCH_ONLY_3_OF_4,False,False,False,,,,,,,,False,False,False,False,True,False,False
2026-05-15,CLE,DET,0.6188057090201048,1.57,2.45,DET,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-05-15|CLE|DET,DET,True,False,HOME,CLE,0.0,1.57,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,script11_watchlist_history.csv,/Users/alexanderrazmyslov/1. Python/1. NBA Script/2026/LightGBM/script11_watchlist_history.csv,,NO_BET,NO_BET,LOW_PRICE_NEGATIVE_EV,EV<=0.00,3.0,-5.600142748145354,0.6012729761264627,1.57,0.9,1.0,1.0,1.0,0.0,,ev_only_skip,watchlist,NO_BET,True,False,WATCH_ONLY_3_OF_4,False,False,False,,,,,,,,False,False,False,False,True,False,False
2026-05-15,MIN,SAS,0.5094336907913627,2.6,1.52,SAS,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-05-15|MIN|SAS,SAS,True,False,HOME,MIN,0.0,2.6,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,script11_watchlist_history.csv,/Users/alexanderrazmyslov/1. Python/1. NBA Script/2026/LightGBM/script11_watchlist_history.csv,,NO_BET,NO_BET,LIVE_WATCH_ONLY,Prob<0.55,3.0,3.1322591922565923,0.396662535354833,2.6,0.62,1.0,1.0,0.0,1.0,,live_watch_only,watchlist,NO_BET,False,False,WATCH_ONLY_3_OF_4,False,False,False,,,,,,,,False,False,False,False,True,False,False
2026-05-13,DET,CLE,0.504711586553746,1.56,2.5,CLE,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-05-13|DET|CLE,CLE,True,False,HOME,DET,0.0,1.56,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,script11_watchlist_history.csv,/Users/alexanderrazmyslov/1. Python/1. NBA Script/2026/LightGBM/script11_watchlist_history.csv,,NO_BET,NO_BET,LOW_PRICE_NEGATIVE_EV,EV<=0.00,3.0,-7.867240798446595,0.590594610266368,1.56,0.73,1.0,1.0,1.0,0.0,,ev_only_skip,watchlist,NO_BET,True,False,WATCH_ONLY_3_OF_4,False,False,False,,,,,,,,False,False,False,False,True,False,False
2026-05-12,SAS,MIN,0.688506195469906,1.26,4.0,SAS,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-05-12|SAS|MIN,SAS,True,True,HOME,SAS,1.0,1.26,26.0,26.0,,,,,,,,,,,,,,,,,,,,,,,script11_watchlist_history.csv,/Users/alexanderrazmyslov/1. Python/1. NBA Script/2026/LightGBM/script11_watchlist_history.csv,,NO_BET,NO_BET,NO_VALUE_SKIP,Odds<1.30 | EV<=0.00,2.0,-12.189700980976376,0.6969071350716161,1.26,0.5,1.0,0.0,1.0,0.0,,discipline_skip,watchlist,NO_BET,False,False,NO_BET_EV_FAIL,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-05-11,CLE,DET,0.4399901887167364,1.6,2.4,CLE,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-05-11|CLE|DET,CLE,True,True,AWAY,DET,0.0,2.4,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,script11_watchlist_history.csv,/Users/alexanderrazmyslov/1. Python/1. NBA Script/2026/LightGBM/script11_watchlist_history.csv,,NO_BET,NO_BET,LOW_PRICE_NEGATIVE_EV,EV<=0.00,3.0,-7.947790319334952,0.5753263105041565,1.6,0.9,1.0,1.0,1.0,0.0,,ev_only_skip,watchlist,NO_BET,True,False,WATCH_ONLY_3_OF_4,False,False,False,,,,,,,,False,False,False,False,True,False,False
2026-05-11,LAL,OKC,0.3456049183938138,4.9,1.19,OKC,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-05-11|LAL|OKC,OKC,True,False,AWAY,OKC,1.0,1.19,18.999999999999993,18.999999999999993,,,,,,,,,,,,,,,,,,,,,,,script11_watchlist_history.csv,/Users/alexanderrazmyslov/1. Python/1. NBA Script/2026/LightGBM/script11_watchlist_history.csv,,NO_BET,NO_BET,LIVE_WATCH_ONLY,Odds>3.40 | Prob<0.55,2.0,71.5,0.35,4.9,0.64,1.0,0.0,0.0,1.0,,live_watch_only,watchlist,NO_BET,False,False,WATCH_ONLY_3_OF_4,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-05-10,MIN,SAS,0.4613955176779204,2.6,1.52,MIN,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-05-10|MIN|SAS,MIN,True,True,AWAY,SAS,0.0,1.52,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,script11_watchlist_history.csv,/Users/alexanderrazmyslov/1. Python/1. NBA Script/2026/LightGBM/script11_watchlist_history.csv,,NO_BET,NO_BET,LIVE_WATCH_ONLY,Prob<0.55,3.0,3.467304832618634,0.3979511724331485,2.6,0.56,1.0,1.0,0.0,1.0,,live_watch_only,watchlist,NO_BET,False,False,WATCH_ONLY_3_OF_4,False,False,False,,,,,,,,False,False,False,False,True,False,False
2026-05-10,PHI,NYK,0.4201925920983141,2.0,1.83,NYK,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-05-10|PHI|NYK,NYK,True,False,AWAY,NYK,1.0,1.83,83.0,83.0,,,,,,,,,,,,,,,,,,,,,,,script11_watchlist_history.csv,/Users/alexanderrazmyslov/1. Python/1. NBA Script/2026/LightGBM/script11_watchlist_history.csv,,NO_BET,NO_BET,NO_VALUE_SKIP,HWR<0.50 | Prob<0.55 | EV<=0.00,1.0,-10.237470122171556,0.4488126493891422,2.0,0.4,0.0,1.0,0.0,0.0,,discipline_skip,watchlist,NO_BET,False,False,NO_BET_EV_FAIL,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-05-09,CLE,DET,0.4486588909744494,1.54,2.54,CLE,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-05-09|CLE|DET,CLE,True,True,AWAY,DET,0.0,2.54,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,script11_watchlist_history.csv,/Users/alexanderrazmyslov/1. Python/1. NBA Script/2026/LightGBM/script11_watchlist_history.csv,,NO_BET,NO_BET,LOW_PRICE_NEGATIVE_EV,EV<=0.00,3.0,-9.831910326756836,0.5855070758002803,1.54,0.8,1.0,1.0,1.0,0.0,,ev_only_skip,watchlist,NO_BET,True,False,WATCH_ONLY_3_OF_4,False,False,False,,,,,,,,False,False,False,False,True,False,False
2026-05-09,LAL,OKC,0.5357852204786852,3.95,1.27,OKC,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-05-09|LAL|OKC,OKC,True,False,HOME,LAL,0.0,3.95,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,script11_watchlist_history.csv,/Users/alexanderrazmyslov/1. Python/1. NBA Script/2026/LightGBM/script11_watchlist_history.csv,,NO_BET,NO_BET,LIVE_WATCH_ONLY,Odds>3.40 | Prob<0.55,2.0,38.24999999999999,0.35,3.95,0.7,1.0,0.0,0.0,1.0,,live_watch_only,watchlist,NO_BET,False,False,WATCH_ONLY_3_OF_4,False,False,False,,,,,,,,False,False,False,False,True,False,False
2026-05-08,MIN,SAS,0.5584400205949772,2.7,1.49,SAS,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-05-08|MIN|SAS,SAS,True,False,HOME,MIN,0.0,2.7,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,script11_watchlist_history.csv,/Users/alexanderrazmyslov/1. Python/1. NBA Script/2026/LightGBM/script11_watchlist_history.csv,,NO_BET,NO_BET,RAW_MODEL_MARKET_GAP_HOME_DOG,MODEL_MARKET_GAP | Prob<0.55,3.0,0.1476024181674695,0.3709170459932128,2.7,0.62,1.0,1.0,0.0,1.0,,market_gap_protected_spread_override,watchlist,NO_BET,False,False,NO_BET_MODEL_MARKET_GAP,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-05-08,PHI,NYK,0.5855886881764708,1.82,2.02,NYK,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-05-08|PHI|NYK,NYK,True,False,HOME,PHI,0.0,1.82,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,script11_watchlist_history.csv,/Users/alexanderrazmyslov/1. Python/1. NBA Script/2026/LightGBM/script11_watchlist_history.csv,,NO_BET,NO_BET,LIVE_WATCH_ONLY,HWR<0.50,3.0,1.070077944967296,0.5553300985987214,1.82,0.44,0.0,1.0,1.0,1.0,,live_watch_only,watchlist,NO_BET,False,False,WATCH_ONLY_3_OF_4,False,False,False,,,,,,,,False,False,False,False,True,False,False
2026-05-07,DET,CLE,0.6532357327973056,1.62,2.36,DET,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-05-07|DET|CLE,DET,True,True,HOME,DET,1.0,1.62,62.000000000000014,62.000000000000014,,,,,,,,,,,,,,,,,,,,,,,script11_watchlist_history.csv,/Users/alexanderrazmyslov/1. Python/1. NBA Script/2026/LightGBM/script11_watchlist_history.csv,,NO_BET,NO_BET,LOW_PRICE_NEGATIVE_EV,EV<=0.00,3.0,-2.2506703049298418,0.6033909240436429,1.62,0.73,1.0,1.0,1.0,0.0,,ev_only_skip,watchlist,NO_BET,True,False,WATCH_ONLY_3_OF_4,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-05-07,OKC,LAL,0.811551042147728,1.11,7.0,OKC,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-05-07|OKC|LAL,OKC,True,True,HOME,OKC,1.0,1.11,11.00000000000001,11.00000000000001,,,,,,,,,,,,,,,,,,,,,,,script11_watchlist_history.csv,/Users/alexanderrazmyslov/1. Python/1. NBA Script/2026/LightGBM/script11_watchlist_history.csv,,NO_BET,NO_BET,NO_VALUE_SKIP,Odds<1.30 | EV<=0.00,2.0,-12.944128505438924,0.7842871305816312,1.11,0.73,1.0,0.0,1.0,0.0,,discipline_skip,watchlist,NO_BET,False,False,NO_BET_EV_FAIL,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-05-06,NYK,PHI,0.8065014290970405,1.34,3.4,NYK,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-05-06|NYK|PHI,NYK,True,True,HOME,NYK,1.0,1.34,34.00000000000001,34.00000000000001,,,,,,,,,,,,,,,,,,,,,,,script11_watchlist_history.csv,/Users/alexanderrazmyslov/1. Python/1. NBA Script/2026/LightGBM/script11_watchlist_history.csv,,GLOBAL,BET,LOW_PRICE_NEGATIVE_EV,EV<=0.00,3.0,-4.899327886953728,0.7097065083063154,1.34,0.73,1.0,1.0,1.0,0.0,,ev_only_skip,watchlist,GLOBAL,True,True,MODEL_BET_4_OF_4,True,False,False,,,,,,,,False,False,False,True,False,False,False
2026-05-06,SAS,MIN,0.7068294575395369,1.25,4.1,SAS,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-05-06|SAS|MIN,SAS,True,True,HOME,SAS,1.0,1.25,25.0,25.0,,,,,,,,,,,,,,,,,,,,,,,script11_watchlist_history.csv,/Users/alexanderrazmyslov/1. Python/1. NBA Script/2026/LightGBM/script11_watchlist_history.csv,,GLOBAL,BET,NO_VALUE_SKIP,Odds<1.30 | EV<=0.00,2.0,-9.808252569134057,0.7215339794469275,1.25,0.5,1.0,0.0,1.0,0.0,,discipline_skip,watchlist,GLOBAL,False,True,MODEL_BET_4_OF_4,True,False,False,,,,,,,,False,False,False,True,False,False,False
2026-05-05,DET,CLE,0.656437841840934,1.68,2.24,DET,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-05-05|DET|CLE,DET,True,True,HOME,DET,1.0,1.68,68.0,68.0,,,,,,,,,,,,,,,,,,,,,,,script11_watchlist_history.csv,/Users/alexanderrazmyslov/1. Python/1. NBA Script/2026/LightGBM/script11_watchlist_history.csv,,GLOBAL,BET,CANONICAL_MODEL_SIGNAL,PASS,4.0,0.5648134862924703,0.5986000802755505,1.68,0.64,1.0,1.0,1.0,1.0,CANONICAL_MODEL_SIGNAL,canonical_model,watchlist,GLOBAL,True,True,MODEL_BET_4_OF_4,True,True,False,HOME,DET,HOME_ML,1.68,100.0,,,False,True,False,False,False,False,False
2026-05-05,OKC,LAL,0.6798859703888357,1.11,7.0,OKC,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-05-05|OKC|LAL,OKC,True,True,HOME,OKC,1.0,1.11,11.00000000000001,11.00000000000001,,,,,,,,,,,,,,,,,,,,,,,script11_watchlist_history.csv,/Users/alexanderrazmyslov/1. Python/1. NBA Script/2026/LightGBM/script11_watchlist_history.csv,,GLOBAL,BET,NO_VALUE_SKIP,Odds<1.30 | EV<=0.00,2.0,-12.086761856585555,0.7920111544451751,1.11,0.7,1.0,0.0,1.0,0.0,,discipline_skip,watchlist,GLOBAL,False,True,MODEL_BET_4_OF_4,True,False,False,,,,,,,,False,False,False,True,False,False,False
2026-05-04,NYK,PHI,0.7870263787739201,1.34,3.35,NYK,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-05-04|NYK|PHI,NYK,True,True,HOME,NYK,1.0,1.34,34.00000000000001,34.00000000000001,,,,,,,,,,,,,,,,,,,,,,,script11_watchlist_history.csv,/Users/alexanderrazmyslov/1. Python/1. NBA Script/2026/LightGBM/script11_watchlist_history.csv,,GLOBAL,BET,LOW_PRICE_NEGATIVE_EV,EV<=0.00,3.0,-5.5752378568080685,0.7046624040536711,1.34,0.73,1.0,1.0,1.0,0.0,,ev_only_skip,watchlist,GLOBAL,True,True,MODEL_BET_4_OF_4,True,False,False,,,,,,,,False,False,False,True,False,False,False
2026-05-04,SAS,MIN,0.6249161510148495,1.2,4.8,MIN,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-05-04|SAS|MIN,MIN,True,False,HOME,SAS,0.0,1.2,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,script11_watchlist_history.csv,/Users/alexanderrazmyslov/1. Python/1. NBA Script/2026/LightGBM/script11_watchlist_history.csv,,GLOBAL,BET,NO_VALUE_SKIP,Odds<1.30 | EV<=0.00,2.0,-11.507676317275903,0.7374360306893675,1.2,0.58,1.0,0.0,1.0,0.0,,discipline_skip,watchlist,GLOBAL,False,True,MODEL_BET_4_OF_4,True,False,False,,,,,,,,False,False,False,True,False,False,False
2026-05-03,CLE,TOR,0.5275021187188095,1.34,3.4,CLE,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-05-03|CLE|TOR,CLE,True,True,HOME,CLE,1.0,1.34,34.00000000000001,34.00000000000001,,,,,,,,,,,,,,,,,,,,,,,script11_watchlist_history.csv,/Users/alexanderrazmyslov/1. Python/1. NBA Script/2026/LightGBM/script11_watchlist_history.csv,,GLOBAL,BET,LOW_PRICE_NEGATIVE_EV,EV<=0.00,3.0,-9.646884227757376,0.6742769833749449,1.34,0.8,1.0,1.0,1.0,0.0,,ev_only_skip,watchlist,GLOBAL,True,True,MODEL_BET_4_OF_4,True,False,False,,,,,,,,False,False,False,True,False,False,False
2026-05-03,DET,ORL,0.6938677935355669,1.31,3.6,DET,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-05-03|DET|ORL,DET,True,True,HOME,DET,1.0,1.31,31.000000000000007,31.000000000000007,,,,,,,,,,,,,,,,,,,,,,,script11_watchlist_history.csv,/Users/alexanderrazmyslov/1. Python/1. NBA Script/2026/LightGBM/script11_watchlist_history.csv,,GLOBAL,BET,LOW_PRICE_NEGATIVE_EV,EV<=0.00,3.0,-11.209388368384046,0.677790928485618,1.31,0.64,1.0,1.0,1.0,0.0,,ev_only_skip,watchlist,GLOBAL,True,True,MODEL_BET_4_OF_4,True,False,False,,,,,,,,False,False,False,True,False,False,False
2026-05-02,BOS,PHI,0.6405220181591772,1.38,3.15,PHI,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-05-02|BOS|PHI,PHI,True,False,HOME,BOS,0.0,1.38,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,script11_watchlist_history.csv,/Users/alexanderrazmyslov/1. Python/1. NBA Script/2026/LightGBM/script11_watchlist_history.csv,,GLOBAL,BET,LOW_PRICE_NEGATIVE_EV,EV<=0.00,3.0,-11.353974322355304,0.6423625049104689,1.38,0.58,1.0,1.0,1.0,0.0,,ev_only_skip,watchlist,GLOBAL,True,True,MODEL_BET_4_OF_4,True,False,False,,,,,,,,False,False,False,True,False,False,False
2026-05-01,HOU,LAL,0.5320007383609971,1.59,2.42,LAL,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-05-01|HOU|LAL,LAL,True,False,HOME,HOU,0.0,1.59,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,script11_watchlist_history.csv,/Users/alexanderrazmyslov/1. Python/1. NBA Script/2026/LightGBM/script11_watchlist_history.csv,,GLOBAL,BET,LOW_PRICE_NEGATIVE_EV,EV<=0.00,3.0,-8.340038589950433,0.5764777447172929,1.59,0.73,1.0,1.0,1.0,0.0,,ev_only_skip,watchlist,GLOBAL,True,True,MODEL_BET_4_OF_4,True,False,False,,,,,,,,False,False,False,True,False,False,False
2026-05-01,ORL,DET,0.5802346066524035,2.36,1.62,DET,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-05-01|ORL|DET,DET,True,False,HOME,ORL,0.0,2.36,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,script11_watchlist_history.csv,/Users/alexanderrazmyslov/1. Python/1. NBA Script/2026/LightGBM/script11_watchlist_history.csv,,GLOBAL,BET,RAW_MODEL_MARKET_GAP_HOME_DOG,MODEL_MARKET_GAP | Prob<0.55 | EV<=0.00,2.0,-0.7368462395356157,0.4206065837307813,2.36,0.78,1.0,1.0,0.0,0.0,,market_gap_protected_spread_override,watchlist,GLOBAL,False,True,MODEL_BET_4_OF_4,True,False,False,,,,,,,,False,False,False,True,False,False,False
2026-05-01,TOR,CLE,0.7658646278080328,2.45,1.57,TOR,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-05-01|TOR|CLE,TOR,True,True,HOME,TOR,1.0,2.45,145.00000000000003,145.00000000000003,,,,,,,,,,,,,,,,,,,,,,,script11_watchlist_history.csv,/Users/alexanderrazmyslov/1. Python/1. NBA Script/2026/LightGBM/script11_watchlist_history.csv,,GLOBAL,BET,RAW_MODEL_MARKET_GAP_HOME_DOG,MODEL_MARKET_GAP | Prob<0.55 | EV<=0.00,2.0,-2.6195534400457077,0.397471210448793,2.45,0.78,1.0,1.0,0.0,0.0,,market_gap_protected_spread_override,watchlist,GLOBAL,False,True,MODEL_BET_4_OF_4,True,False,False,,,,,,,,False,False,False,True,False,False,False
2026-04-30,ATL,NYK,0.3483677037667896,2.3,1.65,NYK,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-04-30|ATL|NYK,NYK,True,False,AWAY,NYK,1.0,1.65,64.99999999999999,64.99999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-04-30,MIN,DEN,0.6186563000269014,3.1,1.39,MIN,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-04-30|MIN|DEN,MIN,True,True,HOME,MIN,1.0,3.1,210.0,210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-04-30,PHI,BOS,0.6866691514487155,2.9,1.43,PHI,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-04-30|PHI|BOS,PHI,True,True,HOME,PHI,1.0,2.9,190.0,190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-04-29,CLE,TOR,0.5522299583443305,1.25,4.1,CLE,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-04-29|CLE|TOR,CLE,True,True,HOME,CLE,1.0,1.25,25.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-04-29,DET,ORL,0.6772715290772986,1.25,4.1,DET,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-04-29|DET|ORL,DET,True,True,HOME,DET,1.0,1.25,25.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-04-29,LAL,HOU,0.5347893720993147,1.54,2.54,HOU,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-04-29|LAL|HOU,HOU,True,False,HOME,LAL,0.0,1.54,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-04-28,BOS,PHI,0.6123950825325944,1.18,5.1,PHI,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-04-28|BOS|PHI,PHI,True,False,HOME,BOS,0.0,1.18,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-04-28,NYK,ATL,0.7126735146996618,1.4,3.05,NYK,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-04-28|NYK|ATL,NYK,True,True,HOME,NYK,1.0,1.4,39.99999999999999,39.99999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-04-28,SAS,POR,0.7191577778244881,1.17,5.4,SAS,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-04-28|SAS|POR,SAS,True,True,HOME,SAS,1.0,1.17,16.999999999999993,16.999999999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-04-27,DEN,MIN,0.6206646562121827,1.2,4.8,DEN,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-04-27|DEN|MIN,DEN,True,True,HOME,DEN,1.0,1.2,19.999999999999996,19.999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-04-27,ORL,DET,0.6818566900098638,2.3,1.65,ORL,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-04-27|ORL|DET,ORL,True,True,HOME,ORL,1.0,2.3,129.99999999999997,129.99999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-04-27,PHO,OKC,0.4413524942509622,4.8,1.2,OKC,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-04-27|PHX|OKC,OKC,True,False,AWAY,OKC,1.0,1.2,19.999999999999996,19.999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-04-26,HOU,LAL,0.6237926764128771,1.54,2.54,HOU,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-04-26|HOU|LAL,HOU,True,True,HOME,HOU,1.0,1.54,54.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-04-26,PHI,BOS,0.6087540628375623,3.35,1.34,BOS,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-04-26|PHI|BOS,BOS,True,False,HOME,PHI,0.0,3.35,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-04-26,POR,SAS,0.69898623727434,2.8,1.46,SAS,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-04-26|POR|SAS,SAS,True,False,HOME,POR,0.0,2.8,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
2026-04-26,TOR,CLE,0.6733885978348959,2.42,1.59,TOR,combined_nba_predictions_acc_2026-05-19.csv,2026-05-19,2026-04-26|TOR|CLE,TOR,True,True,HOME,TOR,1.0,2.42,142.0,142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,NO_BET_OTHER,False,False,False,,,,,,,,False,False,False,False,False,False,False
