date,home_team,away_team,odds_1,odds_2,home_team_prob,prob_iso,prob_iso_oos_time,prob_live_safe,prob_used,home_win_rate,home_team_won,result,accuracy,blocked_by,market_implied_p_raw,market_implied_p_devig,model_market_gap,win,is_played,game_day,prob_iso_insample,prob_iso_shrunk,prob_live_oos_proxy,live_oos_proxy_ready,live_oos_proxy_used,live_oos_proxy_train_rows,live_oos_proxy_train_win_rate,live_oos_proxy_recent_window_used,live_oos_proxy_bin_n,live_oos_proxy_bin_winrate,prob_live_oos_proxy_raw,live_oos_proxy_bin_id,live_oos_proxy_source_col_used,live_oos_proxy_fallback_used,live_oos_proxy_fallback_reason,live_oos_proxy_blend_alpha,live_oos_proxy_blend_input,live_oos_proxy_reason,prob_live_base,prob_live_safe_pre_clip,model_market_gap_flag,live_underdog_upscale_guard_triggered,live_oos_proxy_bin_confident,prob_base,prob_live_blend_p,prob_live_shrink_input,live_shrink_alpha,live_shrink_triggered,reason_chain,EV_base_€_per_100,EV_live_€_per_100,game_key,EV_€_per_100,pass_hw,pass_odds,pass_prob,pass_ev,rules_passed,margin_hw,margin_odds,margin_prob,margin_ev,game_date,run_date,created_utc,source,params_chosen,params_compareN,stage2_candidate_type,canonical_signal,allowed_review_type,result_raw,settled,pnl_ml_100,params_home_win_rate_threshold,params_odds_min,params_odds_max,params_prob_threshold,params_min_EV
2026-05-28,SAS,OKC,1.62,2.36,0.6964650151190225,0.7083333333333334,,0.6958999717910925,0.6031847519245077,0.42,,0.0,0.0,HWR<0.50 | EV<=0.00,0.6172839506172839,0.5929648241206029,0.1029351476704896,0.0,False,2026-05-28,0.7083333333333334,0.68125,0.6958999717910925,1.0,True,1261.0,0.5543219666931007,,54.0,0.4596661024885152,0.4596661024885152,19.0,prob_iso_oos_time,0.0,,0.95,0.7083333333333334,proxy_blend_small_bin,0.6958999717910925,0.6958999717910925,False,False,False,0.6958999717910925,0.6213938257935385,0.6213938257935385,0.85,True,proxy|shrink,12.735795430157,-2.284070188229742,2026-05-28_SAS_OKC,-2.284070188229742,0.0,1.0,1.0,0.0,2.0,-0.08,0.0,0.053,-2.28,2026-05-28,2026-05-28,2026-05-28T16:22:12Z,watchlist,NO_BET,,NO_VALUE_SKIP,,discipline_skip,0.0,False,,,,,,
2026-05-30,OKC,SAS,1.62,2.36,0.5548415441122004,0.6086956521739131,,0.6036457656538536,0.5869642066571787,0.6,,0.0,0.0,,0.6172839506172839,0.5929648241206029,0.0106809415332507,0.0,False,2026-05-30,0.6086956521739131,0.6065217391304348,0.6036457656538536,1.0,True,1262.0,0.554675118858954,,46.0,0.5076979217727255,0.5076979217727255,12.0,prob_iso_oos_time,0.0,,0.95,0.6086956521739131,proxy_blend_small_bin,0.6036457656538536,0.6036457656538536,False,False,False,0.6036457656538536,0.6023108313613867,0.6023108313613867,0.85,True,proxy|shrink,-2.209385964075705,-4.911798521537037,2026-05-30_OKC_SAS,,,,,,,,,,,2026-05-30,2026-05-29,2026-05-29T16:38:46Z,upcoming_d,NO_BET,,LOW_PRICE_NEGATIVE_EV,,ev_only_skip,0.0,False,,,,,,
2026-05-30,OKC,SAS,1.62,2.36,0.5548415441122004,0.6086956521739131,,0.6036457656538536,0.5869642066571787,0.6,,0.0,0.0,EV<=0.00,0.6172839506172839,0.5929648241206029,0.0106809415332507,0.0,False,2026-05-30,0.6086956521739131,0.6065217391304348,0.6036457656538536,1.0,True,1262.0,0.554675118858954,,46.0,0.5076979217727255,0.5076979217727255,12.0,prob_iso_oos_time,0.0,,0.95,0.6086956521739131,proxy_blend_small_bin,0.6036457656538536,0.6036457656538536,False,False,False,0.6036457656538536,0.6023108313613867,0.6023108313613867,0.85,True,proxy|shrink,-2.209385964075705,-4.911798521537037,2026-05-30_OKC_SAS,-4.911798521537037,1.0,1.0,1.0,0.0,3.0,0.1,0.0,0.037,-4.91,2026-05-30,2026-05-29,2026-05-29T16:38:46Z,watchlist,NO_BET,,LOW_PRICE_NEGATIVE_EV,,ev_only_skip,0.0,False,,,,,,
2026-05-30,OKC,SAS,1.62,2.36,0.5548415441122004,0.6086956521739131,,0.6036457656538536,0.5869642066571787,0.6,,0.0,0.0,,0.6172839506172839,0.5929648241206029,0.0106809415332507,0.0,False,2026-05-30,0.6086956521739131,0.6065217391304348,0.6036457656538536,1.0,True,1262.0,0.554675118858954,,46.0,0.5076979217727255,0.5076979217727255,12.0,prob_iso_oos_time,0.0,,0.95,0.6086956521739131,proxy_blend_small_bin,0.6036457656538536,0.6036457656538536,False,False,False,0.6036457656538536,0.6023108313613867,0.6023108313613867,0.85,True,proxy|shrink,-2.209385964075705,-4.911798521537037,2026-05-30_OKC_SAS,,,,,,,,,,,2026-05-30,2026-05-30,2026-05-30T19:14:58Z,upcoming_d,NO_BET,,LOW_PRICE_NEGATIVE_EV,,ev_only_skip,0.0,False,,,,,,
2026-05-30,OKC,SAS,1.62,2.36,0.5548415441122004,0.6086956521739131,,0.6036457656538536,0.5869642066571787,0.6,,0.0,0.0,EV<=0.00,0.6172839506172839,0.5929648241206029,0.0106809415332507,0.0,False,2026-05-30,0.6086956521739131,0.6065217391304348,0.6036457656538536,1.0,True,1262.0,0.554675118858954,,46.0,0.5076979217727255,0.5076979217727255,12.0,prob_iso_oos_time,0.0,,0.95,0.6086956521739131,proxy_blend_small_bin,0.6036457656538536,0.6036457656538536,False,False,False,0.6036457656538536,0.6023108313613867,0.6023108313613867,0.85,True,proxy|shrink,-2.209385964075705,-4.911798521537037,2026-05-30_OKC_SAS,-4.911798521537037,1.0,1.0,1.0,0.0,3.0,0.1,0.0,0.037,-4.91,2026-05-30,2026-05-30,2026-05-30T19:14:58Z,watchlist,NO_BET,,LOW_PRICE_NEGATIVE_EV,,ev_only_skip,0.0,False,,,,,,
2026-06-03,SAS,NYK,1.49,2.7,0.631855566477035,0.6330275229357798,,,0.6136226767540579,0.45,,,,,0.6711409395973155,0.6443914081145585,-0.0125358416375235,,False,,,,,,False,,,,,,,,,,,,,,0.631855566477035,0.631855566477035,False,False,False,0.631855566477035,0.6336737373577151,0.6336737373577151,0.85,True,proxy|shrink,-5.853520594921785,-8.570221163645375,2026-06-03_SAS_NYK,,,,,,,,,,,2026-06-03,2026-05-31,2026-05-31T16:32:40Z,upcoming_d,NO_BET,,NO_VALUE_SKIP,,discipline_skip,,False,,,,,,
2026-06-03,SAS,NYK,1.49,2.7,0.631855566477035,0.6330275229357798,,,0.6136226767540579,0.45,,,,HWR<0.50 | Odds<1.80 | EV<=0.00,0.6711409395973155,0.6443914081145585,-0.0125358416375235,,False,,,,,,False,,,,,,,,,,,,,,0.631855566477035,0.631855566477035,False,False,False,0.631855566477035,0.6336737373577151,0.6336737373577151,0.85,True,proxy|shrink,-5.853520594921785,-8.570221163645375,2026-06-03_SAS_NYK,-8.570221163645375,0.0,0.0,1.0,0.0,1.0,-0.05,-0.31,0.064,-8.57,2026-06-03,2026-05-31,2026-05-31T16:32:40Z,watchlist,NO_BET,,NO_VALUE_SKIP,,discipline_skip,,False,,,,,,
2026-06-03,SAS,NYK,1.51,2.64,0.631855566477035,0.6330275229357798,,,0.6122675379961963,0.45,,,,,0.6622516556291391,0.6361445783132531,-0.0042890118362181,,False,,,,,,False,,,,,,,,,,,,,,0.631855566477035,0.631855566477035,False,False,False,0.631855566477035,0.6320794564661133,0.6320794564661133,0.85,True,proxy|shrink,-4.5898094619677146,-7.547601762574363,2026-06-03_SAS_NYK,,,,,,,,,,,2026-06-03,2026-06-01,2026-06-01T16:31:53Z,upcoming_d,NO_BET,,NO_VALUE_SKIP,,discipline_skip,,False,,,,,,
2026-06-03,SAS,NYK,1.51,2.64,0.631855566477035,0.6330275229357798,,,0.6122675379961963,0.45,,,,HWR<0.50 | Odds<1.80 | EV<=0.00,0.6622516556291391,0.6361445783132531,-0.0042890118362181,,False,,,,,,False,,,,,,,,,,,,,,0.631855566477035,0.631855566477035,False,False,False,0.631855566477035,0.6320794564661133,0.6320794564661133,0.85,True,proxy|shrink,-4.5898094619677146,-7.547601762574363,2026-06-03_SAS_NYK,-7.547601762574363,0.0,0.0,1.0,0.0,1.0,-0.05,-0.29,0.062,-7.55,2026-06-03,2026-06-01,2026-06-01T16:31:53Z,watchlist,NO_BET,,NO_VALUE_SKIP,,discipline_skip,,False,,,,,,
2026-06-03,SAS,NYK,1.49,2.7,0.631855566477035,0.6330275229357798,,0.6264465277941418,0.6105444158302383,0.45,,0.0,0.0,,0.6711409395973155,0.6443914081145585,-0.0179448803204167,0.0,False,2026-06-03,0.6330275229357798,0.6247706422018349,0.6264465277941418,1.0,True,1263.0,0.5542359461599367,,50.0,0.5014076201030195,0.5014076201030195,14.0,prob_iso_oos_time,0.0,,0.95,0.6330275229357798,proxy_blend_small_bin,0.6264465277941418,0.6264465277941418,False,False,False,0.6264465277941418,0.6300522539179274,0.6300522539179274,0.85,True,proxy|shrink,-6.659467358672877,-9.028882041294487,2026-06-03_SAS_NYK,,,,,,,,,,,2026-06-03,2026-06-02,2026-06-02T16:11:29Z,upcoming_d,NO_BET,,NO_VALUE_SKIP,,discipline_skip,0.0,False,,,,,,
2026-06-03,SAS,NYK,1.49,2.7,0.631855566477035,0.6330275229357798,,0.6264465277941418,0.6105444158302383,0.45,,0.0,0.0,HWR<0.50 | Odds<1.80 | EV<=0.00,0.6711409395973155,0.6443914081145585,-0.0179448803204167,0.0,False,2026-06-03,0.6330275229357798,0.6247706422018349,0.6264465277941418,1.0,True,1263.0,0.5542359461599367,,50.0,0.5014076201030195,0.5014076201030195,14.0,prob_iso_oos_time,0.0,,0.95,0.6330275229357798,proxy_blend_small_bin,0.6264465277941418,0.6264465277941418,False,False,False,0.6264465277941418,0.6300522539179274,0.6300522539179274,0.85,True,proxy|shrink,-6.659467358672877,-9.028882041294487,2026-06-03_SAS_NYK,-9.028882041294487,0.0,0.0,1.0,0.0,1.0,-0.05,-0.31,0.061,-9.03,2026-06-03,2026-06-02,2026-06-02T16:11:29Z,watchlist,NO_BET,,NO_VALUE_SKIP,,discipline_skip,0.0,False,,,,,,
2026-06-03,SAS,NYK,1.49,2.7,0.631855566477035,0.6330275229357798,,0.6264465277941418,0.6105444158302383,0.45,,0.0,0.0,,0.6711409395973155,0.6443914081145585,-0.0179448803204167,0.0,False,2026-06-03,0.6330275229357798,0.6247706422018349,0.6264465277941418,1.0,True,1263.0,0.5542359461599367,,50.0,0.5014076201030195,0.5014076201030195,14.0,prob_iso_oos_time,0.0,,0.95,0.6330275229357798,proxy_blend_small_bin,0.6264465277941418,0.6264465277941418,False,False,False,0.6264465277941418,0.6300522539179274,0.6300522539179274,0.85,True,proxy|shrink,-6.659467358672877,-9.028882041294487,2026-06-03_SAS_NYK,,,,,,,,,,,2026-06-03,2026-06-03,2026-06-03T16:02:22Z,upcoming_d,NO_BET,,NO_VALUE_SKIP,,discipline_skip,0.0,False,,,,,,
2026-06-03,SAS,NYK,1.49,2.7,0.631855566477035,0.6330275229357798,,0.6264465277941418,0.6105444158302383,0.45,,0.0,0.0,HWR<0.50 | Odds<1.80 | EV<=0.00,0.6711409395973155,0.6443914081145585,-0.0179448803204167,0.0,False,2026-06-03,0.6330275229357798,0.6247706422018349,0.6264465277941418,1.0,True,1263.0,0.5542359461599367,,50.0,0.5014076201030195,0.5014076201030195,14.0,prob_iso_oos_time,0.0,,0.95,0.6330275229357798,proxy_blend_small_bin,0.6264465277941418,0.6264465277941418,False,False,False,0.6264465277941418,0.6300522539179274,0.6300522539179274,0.85,True,proxy|shrink,-6.659467358672877,-9.028882041294487,2026-06-03_SAS_NYK,-9.028882041294487,0.0,0.0,1.0,0.0,1.0,-0.05,-0.31,0.061,-9.03,2026-06-03,2026-06-03,2026-06-03T16:02:22Z,watchlist,NO_BET,,NO_VALUE_SKIP,,discipline_skip,0.0,False,,,,,,
2026-06-05,SAS,NYK,1.44,2.85,0.6712789637497599,0.7100591715976331,,0.6980986686303339,0.6585032265001148,0.45,,0.0,0.0,,0.6944444444444444,0.6643356643356644,0.0337630042946694,0.0,False,2026-06-05,0.7100591715976331,0.6825443786982248,0.6980986686303339,1.0,True,1264.0,0.5537974683544303,,51.0,0.4708491122516505,0.4708491122516505,19.0,prob_iso_oos_time,0.0,,0.95,0.7100591715976331,proxy_blend_small_bin,0.6980986686303339,0.6980986686303339,False,False,False,0.6980986686303339,0.6864743841177822,0.6864743841177822,0.85,True,proxy|shrink,0.5262082827680759,-5.1755353839834655,2026-06-05_SAS_NYK,,,,,,,,,,,2026-06-05,2026-06-04,2026-06-04T20:00:34Z,upcoming_d,NO_BET,,NO_VALUE_SKIP,,discipline_skip,0.0,False,,,,,,
2026-06-05,SAS,NYK,1.44,2.85,0.6712789637497599,0.7100591715976331,,0.6980986686303339,0.6585032265001148,0.45,,0.0,0.0,HWR<0.50 | Odds<1.80 | EV<=0.00,0.6944444444444444,0.6643356643356644,0.0337630042946694,0.0,False,2026-06-05,0.7100591715976331,0.6825443786982248,0.6980986686303339,1.0,True,1264.0,0.5537974683544303,,51.0,0.4708491122516505,0.4708491122516505,19.0,prob_iso_oos_time,0.0,,0.95,0.7100591715976331,proxy_blend_small_bin,0.6980986686303339,0.6980986686303339,False,False,False,0.6980986686303339,0.6864743841177822,0.6864743841177822,0.85,True,proxy|shrink,0.5262082827680759,-5.1755353839834655,2026-06-05_SAS_NYK,-5.1755353839834655,0.0,0.0,1.0,0.0,1.0,-0.05,-0.36,0.109,-5.18,2026-06-05,2026-06-04,2026-06-04T20:00:34Z,watchlist,NO_BET,,NO_VALUE_SKIP,,discipline_skip,0.0,False,,,,,,
2026-06-05,SAS,NYK,1.44,2.85,0.6712789637497599,0.7100591715976331,,0.6980986686303339,0.6585032265001148,0.45,,0.0,0.0,,0.6944444444444444,0.6643356643356644,0.0337630042946694,0.0,False,2026-06-05,0.7100591715976331,0.6825443786982248,0.6980986686303339,1.0,True,1264.0,0.5537974683544303,,51.0,0.4708491122516505,0.4708491122516505,19.0,prob_iso_oos_time,0.0,,0.95,0.7100591715976331,proxy_blend_small_bin,0.6980986686303339,0.6980986686303339,False,False,False,0.6980986686303339,0.6864743841177822,0.6864743841177822,0.85,True,proxy|shrink,0.5262082827680759,-5.1755353839834655,2026-06-05_SAS_NYK,,,,,,,,,,,2026-06-05,2026-06-05,2026-06-05T16:02:18Z,upcoming_d,NO_BET,,NO_VALUE_SKIP,,discipline_skip,0.0,False,,,,,,
2026-06-05,SAS,NYK,1.44,2.85,0.6712789637497599,0.7100591715976331,,0.6980986686303339,0.6585032265001148,0.45,,0,0.0,HWR<0.50 | Odds<1.80 | EV<=0.00,0.6944444444444444,0.6643356643356644,0.033763004294669496,0.0,False,2026-06-05,0.7100591715976331,0.6825443786982248,0.6980986686303339,1.0,True,1264.0,0.5537974683544303,,51.0,0.4708491122516505,0.4708491122516505,19.0,prob_iso_oos_time,0.0,,0.95,0.7100591715976331,proxy_blend_small_bin,0.6980986686303339,0.6980986686303339,False,False,False,0.6980986686303339,0.6864743841177822,0.6864743841177822,0.85,True,proxy|shrink,0.5262082827680759,-5.1755353839834655,2026-06-05_SAS_NYK,-5.1755353839834655,0.0,0.0,1.0,0.0,1.0,-0.05,-0.36,0.109,-5.18,2026-06-05,2026-06-05,2026-06-05T16:02:18Z,watchlist,NO_BET,,NO_VALUE_SKIP,,discipline_skip,0,False,,,,,,
